StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1.1,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q1.2,Q1.2_DO,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q2.1,Q2.2,Q2.3,Q2.4,Q3_0_GROUP,Q3_0_1_RANK,Q3_0_2_RANK,Q3_0_3_RANK,Q3_0_4_RANK,Q4_0_GROUP,Q4_0_1_RANK,Q4_0_2_RANK,Q4_0_3_RANK,Q4_0_4_RANK,Q5_0_GROUP,Q5_0_1_RANK,Q5_0_2_RANK,Q5_0_3_RANK,Q5_0_4_RANK,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Random ID,FL_10_DO
2021-06-10 14:09:20,2021-06-10 14:10:58,IP Address,76.77.45.140,100,97,True,2021-06-10 14:10:58,R_r2ryn06ms9kSsaB,,,,,39.79510498046875,-76.979400634765625,anonymous,EN,Yes,Accept all cookies,3.009,5.786,6.295,4,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,28,Female,4 year degree,More than 8 hours,5-6,4785,Block5
2021-06-10 14:05:22,2021-06-10 14:11:13,IP Address,45.131.193.67,100,351,True,2021-06-10 14:11:13,R_28He9hBZAH1fJvU,,,,,25.7740936279296875,-80.18170166015625,anonymous,EN,Yes,Accept all cookies,2.678,2.678,3.894,1,,,,,,,,,,,"Shirts,Underwear,Pants,Jackets",2,4,3,1,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Other creams,Perfums,Facial cream,Weight management pills",3,2,4,1,Probably yes,Like somewhat,Like somewhat,True,Yes,30,Male,High school graduate,More than 8 hours,More than 8,9232,Block5
2021-06-10 14:08:39,2021-06-10 14:11:20,IP Address,73.144.24.143,100,161,True,2021-06-10 14:11:21,R_1mgiBuIT8nE2qN2,,,,,42.4326934814453125,-83.0395965576171875,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,2.276,9.259,11.072,2,Yes,Yes,No,No,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Probably not,Dislike somewhat,Dislike a great deal,True,Yes,34,Male,High school graduate,More than 8 hours,More than 8,9712,Block6
2021-06-10 14:09:41,2021-06-10 14:11:47,IP Address,174.110.208.44,100,125,True,2021-06-10 14:11:47,R_1iaG8IsrZUocxb8,,,,,35.001007080078125,-78.93450164794921875,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,1.358,3.775,5.263,2,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Facial cream,Weight management pills,Perfums,Other creams",1,3,2,4,Definitely yes,Like a great deal,Like a great deal,True,Yes,32,Male,Graduate degree,Between 6 and 8 hours,More than 8,9385,Block6
2021-06-10 13:53:33,2021-06-10 14:12:01,IP Address,104.224.28.123,100,1107,True,2021-06-10 14:12:01,R_31gcz7ti2aoLun6,,,,,40.78759765625,-74.05999755859375,anonymous,EN,Yes,Accept all cookies,1.651,1.651,2.294,1,,,,,,,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Other books,Historic novels,Erotic book,Non-fiction book",4,3,2,1,"Weight management pills,Perfums,Other creams,Facial cream",4,2,1,3,Definitely yes,Like a great deal,Neither like nor dislike,Neither true nor false,Yes,25,Male,4 year degree,Between 6 and 8 hours,3-4,4784,Block5
2021-06-10 14:11:19,2021-06-10 14:13:21,IP Address,68.98.90.112,100,121,True,2021-06-10 14:13:21,R_1M6SZ4oGiPt6L6S,,,,,33.24090576171875,-111.77919769287109375,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.083,1.083,3.289,1,,,,,"Shirts,Pants,Underwear,Jackets",3,4,2,1,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Probably not,Neither like nor dislike,Like somewhat,True,Yes,32,Male,4 year degree,More than 8 hours,More than 8,7286,Block6
2021-06-10 13:57:52,2021-06-10 14:13:23,IP Address,104.224.28.209,100,930,True,2021-06-10 14:13:24,R_eFhXbdQ9LIzSpwd,,,,,40.78759765625,-74.05999755859375,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,1.23,2.495,3.406,2,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Definitely yes,Like somewhat,Like somewhat,True,Yes,25,Male,4 year degree,Between 6 and 8 hours,3-4,6264,Block6
2021-06-10 14:12:08,2021-06-10 14:14:06,IP Address,172.250.114.178,100,117,True,2021-06-10 14:14:06,R_ZKWi4YzQZ3AR9sd,,,,,33.9893035888671875,-118.0890045166015625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,4.618,4.618,6.528,1,,,,,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,28,Male,4 year degree,More than 8 hours,More than 8,7550,Block6
2021-06-10 14:10:55,2021-06-10 14:15:09,IP Address,69.181.223.187,100,254,True,2021-06-10 14:15:10,R_27pxxSAKRiz1XiO,,,,,37.795806884765625,-122.4203033447265625,anonymous,EN,Yes,Accept all cookies,8.217,9.164,9.517,2,,,,,,,,,,,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Probably yes,Like somewhat,Dislike somewhat,True,Yes,42,Male,4 year degree,More than 8 hours,More than 8,8811,Block5
2021-06-10 14:14:11,2021-06-10 14:15:44,IP Address,108.64.75.194,100,93,True,2021-06-10 14:15:45,R_1PTxzrCIXjKPkWX,,,,,38.0662994384765625,-122.165496826171875,anonymous,EN,Yes,Accept all cookies,4.179,4.179,10.406,1,,,,,,,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Probably yes,Like somewhat,Like somewhat,True,Yes,37,Female,4 year degree,More than 8 hours,More than 8,3532,Block5
2021-06-10 14:01:01,2021-06-10 14:16:08,IP Address,67.52.14.26,100,907,True,2021-06-10 14:16:09,R_5zKu6CgEXVGL5PX,,,,,42.9362030029296875,-88.04309844970703125,anonymous,EN,Yes,Accept all cookies,2.191,2.191,3.055,1,,,,,,,,,,,"Shirts,Jackets,Underwear,Pants",3,2,4,1,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Weight management pills,Facial cream,Other creams,Perfums",2,4,1,3,Definitely not,Dislike somewhat,Dislike a great deal,True,Yes,39,Female,High school graduate,More than 8 hours,More than 8,3617,Block5
2021-06-10 14:09:10,2021-06-10 14:16:27,IP Address,63.75.246.50,100,437,True,2021-06-10 14:16:27,R_3hnL7CaULKaDitu,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,1.797,1.797,3.374,1,,,,,,,,,,,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Other creams,Weight management pills,Perfums,Facial cream",4,3,2,1,Probably yes,Dislike somewhat,Dislike somewhat,True,Yes,36,Male,4 year degree,Between 2 and 4 hours,3-4,4918,Block5
2021-06-10 14:14:52,2021-06-10 14:16:54,IP Address,73.130.10.108,100,122,True,2021-06-10 14:16:55,R_1jwR8LpoX90Yj8X,,,,,40.2743988037109375,-76.70619964599609375,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,4.121,4.121,5.158,1,Yes,Yes,No,No,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Erotic book,Other books,Non-fiction book,Historic novels",3,1,4,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably not,Dislike a great deal,Dislike a great deal,True,Yes,48,Male,High school graduate,More than 8 hours,More than 8,6454,Block6
2021-06-10 14:13:36,2021-06-10 14:18:27,IP Address,50.231.89.77,100,290,True,2021-06-10 14:18:27,R_SVFrBw1sqLeBWxP,,,,,33.9521026611328125,-84.5475006103515625,anonymous,EN,Yes,Accept all cookies,1.451,1.451,2.302,1,,,,,,,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Weight management pills,Perfums,Other creams,Facial cream",4,2,1,3,Definitely yes,Like a great deal,Like a great deal,True,Yes,30,Male,Graduate degree,Between 6 and 8 hours,7-8,9802,Block5
2021-06-10 14:15:59,2021-06-10 14:18:37,IP Address,63.75.244.249,100,157,True,2021-06-10 14:18:38,R_1KcIcwXrrEzxPCh,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,0,0,3.614,0,Yes,No,Yes,Yes,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Probably yes,Like somewhat,Like a great deal,True,Yes,28,Male,Graduate degree,Between 6 and 8 hours,5-6,1565,Block6
2021-06-10 14:15:09,2021-06-10 14:18:38,IP Address,172.96.14.189,100,209,True,2021-06-10 14:18:39,R_dgnphFtSQa9wHPr,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,1.659,1.659,7.885,1,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Facial cream,Perfums,Weight management pills,Other creams",1,2,3,4,Probably yes,Like somewhat,Like somewhat,False,Yes,43,Male,4 year degree,Between 2 and 4 hours,3-4,9516,Block5
2021-06-10 14:07:55,2021-06-10 14:18:58,IP Address,63.75.246.144,100,663,True,2021-06-10 14:18:59,R_Zaby4xm6TuUqt9v,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,6.051,6.051,8.71,1,,,,,,,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Probably yes,Like somewhat,Like somewhat,True,Yes,57,Male,Some college,Between 4 and 6 hours,7-8,5357,Block5
2021-06-10 14:17:04,2021-06-10 14:20:02,IP Address,50.231.89.208,100,177,True,2021-06-10 14:20:02,R_cAv3NkWQnaFdAKl,,,,,33.9521026611328125,-84.5475006103515625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,0,0,115.636,0,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Weight management pills,Facial cream,Other creams,Perfums",2,4,1,3,Definitely yes,Like a great deal,Like a great deal,True,Yes,30,Male,Graduate degree,Between 6 and 8 hours,7-8,9638,Block6
2021-06-10 14:15:10,2021-06-10 14:20:48,IP Address,103.28.70.130,100,337,True,2021-06-10 14:20:48,R_2AGrziMkpaZooE6,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,Yes,Accept all cookies,56.964,56.964,58.707,1,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Probably yes,Like a great deal,Like somewhat,Neither true nor false,Yes,30,Male,4 year degree,Between 4 and 6 hours,7-8,9541,Block5
2021-06-10 14:17:37,2021-06-10 14:21:26,IP Address,24.211.16.207,100,229,True,2021-06-10 14:21:27,R_1BPjCZHbKvnaboR,,,,,43.07879638671875,-88.2729034423828125,anonymous,EN,Yes,Accept all cookies,18.154,18.154,21.154,1,,,,,,,,,,,"Jackets,Shirts,Underwear,Pants",3,1,4,2,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Facial cream,Weight management pills,Perfums,Other creams",1,3,2,4,Definitely yes,Like a great deal,Like a great deal,True,No,39,Female,4 year degree,Between 6 and 8 hours,7-8,3668,Block5
2021-06-10 14:19:50,2021-06-10 14:21:29,IP Address,65.31.180.86,100,98,True,2021-06-10 14:21:29,R_324tRikPoFbd0Tb,,,,,42.889495849609375,-87.90740203857421875,anonymous,EN,Yes,Accept all cookies,1.292,2.435,4.123,3,,,,,,,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Other creams,Facial cream,Weight management pills,Perfums",2,4,3,1,Definitely yes,Like a great deal,Like a great deal,True,Yes,25,Male,High school graduate,More than 8 hours,More than 8,5843,Block5
2021-06-10 14:19:40,2021-06-10 14:22:07,IP Address,66.31.53.90,100,146,True,2021-06-10 14:22:07,R_2aaCr8WiTyi55F7,,,,,42.4149932861328125,-71.05269622802734375,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.861,1.861,3.439,1,,,,,"Underwear,Shirts,Jackets,Pants",1,3,4,2,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Definitely yes,Like a great deal,Like a great deal,True,Yes,29,Female,4 year degree,Between 6 and 8 hours,More than 8,7968,Block6
2021-06-10 14:20:14,2021-06-10 14:23:02,IP Address,208.186.119.162,100,168,True,2021-06-10 14:23:03,R_0f9ZbQiCHq3wyC5,,,,,38.9488067626953125,-104.7677001953125,anonymous,EN,Yes,More information,3.701,3.701,4.429,1,,,,,,,Yes,Yes,No,No,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Facial cream,Other creams,Perfums,Weight management pills",1,3,4,2,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,33,Male,Some college,More than 8 hours,More than 8,4917,Block5
2021-06-10 14:22:39,2021-06-10 14:23:58,IP Address,199.189.252.11,100,78,True,2021-06-10 14:23:58,R_e55zqcwqtf6Yn4Z,,,,,42.356201171875,-71.06310272216796875,anonymous,EN,Yes,Accept all cookies,0.604,1.203,1.661,2,,,,,,,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Weight management pills,Facial cream,Other creams,Perfums",2,4,1,3,Definitely yes,Like a great deal,Like a great deal,True,Yes,25,Male,4 year degree,Between 4 and 6 hours,3-4,172,Block5
2021-06-10 14:20:00,2021-06-10 14:24:14,IP Address,23.119.175.212,100,254,True,2021-06-10 14:24:15,R_2AQYjpCkasvgZub,,,,,29.691802978515625,-95.6526031494140625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,3.861,5.737,7.194,2,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Probably not,Dislike somewhat,Dislike a great deal,True,Yes,33,Male,High school graduate,Between 6 and 8 hours,More than 8,2021,Block6
2021-06-10 14:22:01,2021-06-10 14:24:27,IP Address,71.218.243.163,100,146,True,2021-06-10 14:24:28,R_enfaWxtKL9vBb7H,,,,,39.7628021240234375,-105.02629852294921875,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,2.622,2.622,9.988,1,,,,,"Shirts,Jackets,Underwear,Pants",3,2,4,1,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Facial cream,Other creams,Perfums,Weight management pills",1,3,4,2,Probably yes,Like somewhat,Neither like nor dislike,True,Yes,37,Male,4 year degree,Between 6 and 8 hours,More than 8,7887,Block6
2021-06-10 14:22:07,2021-06-10 14:24:29,IP Address,212.162.150.5,100,142,True,2021-06-10 14:24:30,R_2t8WUdlTdaTOySi,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.556,1.556,2.961,1,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Probably yes,Like a great deal,Like somewhat,Neither true nor false,Yes,30,Male,4 year degree,Between 4 and 6 hours,5-6,5323,Block6
2021-06-10 14:24:23,2021-06-10 14:26:58,IP Address,68.63.20.185,100,154,True,2021-06-10 14:26:59,R_RsqmFkGizReY7G9,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,Yes,More information,6.12,6.12,7.04,1,,,,,,,No,No,No,No,"Pants,Underwear,Jackets,Shirts",2,3,1,4,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Definitely not,Dislike somewhat,Dislike a great deal,True,Yes,39,Male,4 year degree,More than 8 hours,More than 8,9435,Block5
2021-06-10 14:24:28,2021-06-10 14:27:08,IP Address,24.2.233.245,100,160,True,2021-06-10 14:27:09,R_2aml8YgeclBevuT,,,,,41.6186981201171875,-72.75,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.219,6,7.406,2,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Probably yes,Neither like nor dislike,Neither like nor dislike,True,Yes,25,Female,4 year degree,Between 4 and 6 hours,3-4,3924,Block6
2021-06-10 14:25:29,2021-06-10 14:30:58,IP Address,67.241.242.182,100,328,True,2021-06-10 14:30:58,R_2cAhZgx75OiFT9v,,,,,42.14300537109375,-77.0457000732421875,anonymous,EN,Yes,Accept all cookies,5.996,5.996,7.137,1,,,,,,,,,,,"Pants,Jackets,Shirts,Underwear",4,2,1,3,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Definitely not,Dislike a great deal,Dislike somewhat,True,Yes,38,Male,4 year degree,Between 4 and 6 hours,More than 8,244,Block5
2021-06-10 14:30:20,2021-06-10 14:32:29,IP Address,71.213.36.30,100,129,True,2021-06-10 14:32:30,R_3p5XXA5z40VClKF,,,,,40.2458953857421875,-83.36029815673828125,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,1.477,2.189,3.304,2,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Other creams,Perfums,Facial cream,Weight management pills",3,2,4,1,Definitely not,Dislike somewhat,Dislike somewhat,True,Yes,27,Male,High school graduate,More than 8 hours,More than 8,4943,Block6
2021-06-10 14:32:25,2021-06-10 14:33:41,IP Address,63.75.241.245,100,76,True,2021-06-10 14:33:41,R_3kGmUePvACPz2AY,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,0.896,0.909,1.862,2,,,,,,,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Other books,Erotic book,Non-fiction book,Historic novels",3,2,4,1,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely yes,Like somewhat,Like somewhat,True,Yes,35,Male,4 year degree,Between 6 and 8 hours,5-6,7912,Block5
2021-06-10 14:33:25,2021-06-10 14:34:49,IP Address,212.162.148.120,100,83,True,2021-06-10 14:34:50,R_vkvhXRTehiVriLf,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.207,3.31,4.143,2,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Erotic book,Other books,Non-fiction book,Historic novels",3,1,4,2,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely yes,Like somewhat,Like somewhat,True,Yes,30,Male,4 year degree,More than 8 hours,5-6,9752,Block6
2021-06-10 14:33:55,2021-06-10 14:35:21,IP Address,63.75.241.245,100,85,True,2021-06-10 14:35:21,R_u8qiV7zr4soSMVj,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,0.918,0.918,1.673,1,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Erotic book,Other books,Non-fiction book,Historic novels",3,1,4,2,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Probably yes,Like a great deal,Like a great deal,True,Yes,35,Male,4 year degree,Between 6 and 8 hours,5-6,5479,Block5
2021-06-10 14:33:52,2021-06-10 14:35:47,IP Address,73.109.72.68,100,115,True,2021-06-10 14:35:48,R_Bx41J3I7cjQTUZz,,,,,47.5740966796875,-122.39749908447265625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,4.431,4.431,5.347,1,,,,,"Underwear,Shirts,Pants,Jackets",1,4,3,2,"Non-fiction book,Historic novels,Erotic book,Other books",1,3,2,4,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Might or might not,Neither like nor dislike,Neither like nor dislike,True,Yes,39,Male,Some college,Between 4 and 6 hours,More than 8,2799,Block6
2021-06-10 14:36:05,2021-06-10 14:37:30,IP Address,174.110.240.220,100,84,True,2021-06-10 14:37:31,R_CgGD5zaAmJwjDeF,,,,,34.9541015625,-78.739501953125,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,0,0,7.415,0,,,,,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Probably not,Neither like nor dislike,Dislike somewhat,True,Yes,47,Male,4 year degree,More than 8 hours,More than 8,7730,Block6
2021-06-10 14:24:16,2021-06-10 14:37:46,IP Address,98.222.160.242,100,809,True,2021-06-10 14:37:46,R_2vcydlegGOLnCZU,,,,,41.7516937255859375,-88.24140167236328125,anonymous,EN,Yes,Accept all cookies,4.535,4.535,8.152,1,,,,,,,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Perfums,Weight management pills,Facial cream,Other creams",3,1,2,4,Definitely yes,Like a great deal,Like a great deal,True,Yes,43,Male,Graduate degree,More than 8 hours,More than 8,9836,Block5
2021-06-10 14:33:49,2021-06-10 14:38:15,IP Address,24.233.108.39,100,265,True,2021-06-10 14:38:16,R_3j6BzHrKLgJayHu,,,,,43.2873992919921875,-71.33519744873046875,anonymous,EN,Yes,More information,20.456,20.456,25.475,1,,,,,,,Yes,No,No,No,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,44,Male,High school graduate,Between 4 and 6 hours,More than 8,7602,Block5
2021-06-10 14:36:51,2021-06-10 14:38:22,IP Address,72.133.41.170,100,90,True,2021-06-10 14:38:22,R_SMMVf5NgJM9oM2B,,,,,44.437103271484375,-88.079498291015625,anonymous,EN,Yes,Accept all cookies,2.397,2.397,3.467,1,,,,,,,,,,,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Might or might not,Like somewhat,Like somewhat,True,Yes,23,Male,4 year degree,Between 6 and 8 hours,More than 8,2335,Block5
2021-06-10 14:21:55,2021-06-10 14:39:40,IP Address,66.115.177.147,100,1065,True,2021-06-10 14:39:40,R_eVYAfl3yBS6oFMd,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,Yes,Accept all cookies,3.611,3.611,5.225,1,,,,,,,,,,,"Jackets,Pants,Underwear,Shirts",3,1,2,4,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Facial cream,Weight management pills,Other creams,Perfums",1,4,2,3,Definitely yes,Like a great deal,Neither like nor dislike,True,Yes,26,Female,4 year degree,Between 6 and 8 hours,More than 8,3973,Block5
2021-06-10 14:37:03,2021-06-10 14:39:58,IP Address,98.22.136.32,100,174,True,2021-06-10 14:39:58,R_1P8h57iYYcT6F0C,,,,,36.0431976318359375,-95.80719757080078125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,31.187,33.939,35.057,2,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,27,Male,High school graduate,More than 8 hours,More than 8,1172,Block6
2021-06-10 14:37:29,2021-06-10 14:39:59,IP Address,212.162.150.211,100,150,True,2021-06-10 14:40:00,R_Q9uwpHdZB2wHAUF,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,9.264,9.264,10.01,1,,,,,,,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Facial cream,Weight management pills,Perfums,Other creams",1,3,2,4,Probably yes,Like somewhat,Like somewhat,Neither true nor false,Yes,29,Male,4 year degree,Between 4 and 6 hours,More than 8,2920,Block5
2021-06-10 14:37:22,2021-06-10 14:40:06,IP Address,72.197.143.19,100,163,True,2021-06-10 14:40:06,R_3irOhzb5MUY6nxf,,,,,32.725799560546875,-116.9933013916015625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,4.959,4.959,5.91,1,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Probably not,Neither like nor dislike,Like a great deal,True,Yes,37,Male,High school graduate,Between 2 and 4 hours,More than 8,2728,Block6
2021-06-10 14:37:59,2021-06-10 14:40:29,IP Address,63.75.245.172,100,150,True,2021-06-10 14:40:30,R_3IauHCZvcTlHUD3,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,3.349,3.349,4.387,1,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Probably yes,Like somewhat,Like somewhat,True,Yes,35,Male,4 year degree,Between 4 and 6 hours,5-6,6665,Block6
2021-06-10 14:38:11,2021-06-10 14:40:43,IP Address,63.75.243.78,100,151,True,2021-06-10 14:40:44,R_2Ehik41Jb83tjfb,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,21.521,21.521,22.437,1,,,,,,,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Non-fiction book,Erotic book,Historic novels,Other books",1,2,3,4,"Other creams,Weight management pills,Facial cream,Perfums",3,4,2,1,Probably yes,Like somewhat,Like somewhat,True,Yes,35,Male,4 year degree,Between 4 and 6 hours,3-4,1558,Block5
